input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,street_view_url,place_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,user_reviews_extended,emails
1c85413f-726b-477c-852d-a05050692592,https://www.google.com/maps/place/North+Republic+Calicut+Store/data=!4m7!3m6!1s0x3ba659c688e77fb5:0x1139608527dcbb91!8m2!3d11.25855!4d75.7856102!16s%2Fg%2F11tcf84dkj!19sChIJtX_niMZZpjsRkbvcJ4VgORE?authuser=0&hl=en&rclk=1,North Republic Calicut Store,Clothing store,"Shop No:307 2nd Floor Focus Mall, near EMS Stadium Building, Kozhikode, Kerala 673004","{""Friday"":[""10 am–12 am""],""Monday"":[""10 am–10:30 pm""],""Saturday"":[""10 am–12 am""],""Sunday"":[""10 am–12 am""],""Thursday"":[""10 am–10:30 pm""],""Tuesday"":[""10 am–10:30 pm""],""Wednesday"":[""10 am–10:30 pm""]}","{""Friday"":{""10"":37,""11"":32,""12"":37,""13"":47,""14"":70,""15"":95,""16"":100,""17"":72,""18"":50,""19"":32,""20"":32,""21"":25,""22"":20,""23"":25,""6"":0,""7"":0,""8"":0,""9"":0},""Monday"":{""10"":35,""11"":40,""12"":42,""13"":42,""14"":35,""15"":37,""16"":27,""17"":37,""18"":27,""19"":37,""20"":50,""21"":50,""22"":42,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Saturday"":{""10"":75,""11"":62,""12"":67,""13"":47,""14"":55,""15"":60,""16"":87,""17"":92,""18"":85,""19"":80,""20"":72,""21"":85,""22"":72,""23"":70,""6"":0,""7"":0,""8"":0,""9"":0},""Sunday"":{""10"":60,""11"":47,""12"":42,""13"":42,""14"":52,""15"":57,""16"":62,""17"":65,""18"":50,""19"":52,""20"":50,""21"":47,""22"":50,""23"":42,""6"":0,""7"":0,""8"":0,""9"":0},""Thursday"":{""10"":77,""11"":57,""12"":40,""13"":35,""14"":40,""15"":42,""16"":40,""17"":47,""18"":50,""19"":50,""20"":40,""21"":40,""22"":42,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Tuesday"":{""10"":30,""11"":25,""12"":30,""13"":25,""14"":37,""15"":42,""16"":57,""17"":47,""18"":40,""19"":37,""20"":52,""21"":70,""22"":65,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Wednesday"":{""10"":62,""11"":67,""12"":75,""13"":67,""14"":65,""15"":67,""16"":55,""17"":42,""18"":35,""19"":42,""20"":52,""21"":55,""22"":52,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0}}",,,"7Q5P+C6 Kozhikode, Kerala",193,4.900000,"{""1"":1,""2"":0,""3"":2,""4"":19,""5"":171}",11.258550,75.785610,1241129297332976529,,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFVgBT3wsgvAlIv6qo03kGMCjIzx9JuLDC7f06e2-9khP3R6iXjYHuCxvGRZGAB6euscHVgOyMWCvLXobCrsT9rVeRI7twU8AXHqph4vQreyoL8PR2gs1Lg4nbTCCvt9a1t70w=w408-h544-k-no,Asia/Calcutta,,0x3ba659c688e77fb5:0x1139608527dcbb91,https://www.google.com/maps/@?api=1&map_action=pano&pano=K3a2-fMt4-eaBT34iXLBMA,ChIJtX_niMZZpjsRkbvcJ4VgORE,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAFVgBT3wsgvAlIv6qo03kGMCjIzx9JuLDC7f06e2-9khP3R6iXjYHuCxvGRZGAB6euscHVgOyMWCvLXobCrsT9rVeRI7twU8AXHqph4vQreyoL8PR2gs1Lg4nbTCCvt9a1t70w=w224-h298-k-no""},{""title"":""Inside"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAH9l_hphys9GvlfTFA3O5apCB6GsxHT5C0crZMI7ZvvaBkJPVEyy9zHh6N0Qsiie7nQaO37nZyQq3FaMjYxL8rtsARz8euXMidSW0kuCiQQXihjkpOOwismrVpPO1S_4DQPUzH4-g=w224-h298-k-no""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAFcGaIc5bCstHckfk1XHcpGXrxmPVY4g18EHCqDZCqhx39h7otQ1nynwItitDqEOHV9nEjJZyyc8edGC4Lub7K5yqLTQaG37hYb1nq6VfL5J1LXaqxzGFBzHeJsD86xLIq8Hgyg=w338-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=K3a2-fMt4-eaBT34iXLBMA\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=243.3501\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""110159863309980242172"",""name"":""North Republic Calicut Store (Owner)"",""link"":""https://www.google.com/maps/contrib/110159863309980242172""}","{""borough"":""New Bus Stand, EMS Stadium, Tazhekkod"",""street"":""Shop No:307 2nd Floor Focus Mall, near EMS Stadium Building"",""city"":""Kozhikode"",""postal_code"":""673004"",""state"":""Kerala"",""country"":""IN""}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Kerbside pickup"",""enabled"":true},{""name"":""Delivery"",""enabled"":true},{""name"":""In-store pick-up"",""enabled"":true},{""name"":""In-store shopping"",""enabled"":true},{""name"":""On-site services"",""enabled"":true}]},{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Quick visit"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Credit cards"",""enabled"":true},{""name"":""Debit cards"",""enabled"":true},{""name"":""NFC mobile payments"",""enabled"":true}]}]","[{""Name"":""Muhammed Haneefa"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocKuQ3LJuuDbFFgEItavhaPQCBA2R7GfEZEXrwFCJ_VLG5ez0w=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""I went to the showroom in Lulu Mall, Kozhikode and bought a T-shirt. I am very happy that I got a good quality garment.\nThe salesman there, Ajay, helped me very well. He is a good person."",""Images"":null,""When"":""3 weeks ago"",""review_id"":""Ci9DQUlRQUNvZENodHljRjlvT2paRGFteDZlamxhWWtWc1ltOUpaemswTUV0Wk0yYxAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/117082512600312085319/reviews?hl=en-GB"",""posted_at_unix_micros"":1779550372011038,""updated_at_unix_micros"":1779550372011038,""language"":""en"",""translated_lang"":"""",""text_original"":""I went to the showroom in Lulu Mall, Kozhikode and bought a T-shirt. I am very happy that I got a good quality garment.\nThe salesman there, Ajay, helped me very well. He is a good person."",""text_translated"":"""",""published_at"":""2026-05-23T15:32:52.011038Z""},{""Name"":""Abdulla Irfan"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjViiGJhxBKYFWdjA7TYyuVMnludmFBcp0UIU3LMV_0d-eZIqfqfJw=s120-c-rp-mo-ba12-br100"",""Rating"":5,""Description"":""Superb collection and impressive customer service by Mr. Akhil from North Republic store,Focus mall, Calicut."",""Images"":[""https://lh3.googleusercontent.com/grass-cs/ANxoTn2Q1D9ERInGC5LJXP48p8UO9XWlGFkyd_95xFXu2J-MgS1_CSap4qmE9dpI7452NzCG4MM4U2OqCcY7UHNyyOpq8sBAuYDyblt88pQndKJF52kPEsu9krgVNrCe1v1JRAET-kv57w=k-no""],""When"":""2 years ago"",""review_id"":""ChZDSUhNMG9nS0VJQ0FnSUR6MjhpV0ZnEAE"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/114708189290957439274/reviews?hl=en-GB"",""posted_at_unix_micros"":1718210638765434,""updated_at_unix_micros"":1718210638765434,""language"":""en"",""translated_lang"":"""",""text_original"":""Superb collection and impressive customer service by Mr. Akhil from North Republic store,Focus mall, Calicut."",""text_translated"":"""",""published_at"":""2024-06-12T16:43:58.765434Z""},{""Name"":""Hari krishnan.p.v"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjUtxRDWstuoW0eedwFlQZ90WnkNO8qIfdUwqfM19FrV2vNdvVE30Q=s120-c-rp-mo-ba12-br100"",""Rating"":5,""Description"":""Good collections and have plus size too and staff Rithin was such a great help and very welcoming.. Happy to shop in future too"",""Images"":null,""When"":""a year ago"",""review_id"":""ChZDSUhNMG9nS0VJQ0FnSUQzbWZXd0tREAE"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/101081037811013536259/reviews?hl=en-GB"",""posted_at_unix_micros"":1731765106249997,""updated_at_unix_micros"":1731765106249997,""language"":""en"",""translated_lang"":"""",""text_original"":""Good collections and have plus size too and staff Rithin was such a great help and very welcoming.. Happy to shop in future too"",""text_translated"":"""",""published_at"":""2024-11-16T13:51:46.249997Z""},{""Name"":""Sujith K C"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWEHIk0POq60MDlZf8GIGzvFhtDPuZDTsPRsuawiXn9qcMIpzi-=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Good collection and friendly staff"",""Images"":[""https://lh3.googleusercontent.com/grass-cs/ANxoTn2VXX6yfmZrqpu_XwlXqYufK-3MRBG0EJSKme-gGIqqznHH_4RAOhm4HbswD23VOx0n6c4PIremhjq0VeBEUUqmVAEEslFXSSxfhNVxdb0N0lXB0e_pZzl5mJyYj4iUGVWyr4c=k-no""],""When"":""2 years ago"",""review_id"":""ChdDSUhNMG9nS0VJQ0FnSUR6cXJhRXJBRRAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/105604685115389840457/reviews?hl=en-GB"",""posted_at_unix_micros"":1717916285134779,""updated_at_unix_micros"":1717916285134779,""language"":""en"",""translated_lang"":"""",""text_original"":""Good collection and friendly staff"",""text_translated"":"""",""published_at"":""2024-06-09T06:58:05.134779Z""},{""Name"":""VaibhavTP"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjUdgwZ3hh0bSpHkH9gD9iFScL4SUGN4Lmo3q-cdlnz-UXGGfkdr=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Nyz staff behaviour"",""Images"":null,""When"":""a month ago"",""review_id"":""Ci9DQUlRQUNvZENodHljRjlvT2kxQlF6QjJiMW8wVWxOcE1rRkRVMFZSTUdsRWRXYxAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/102069721888181475608/reviews?hl=en-GB"",""posted_at_unix_micros"":1778603770682494,""updated_at_unix_micros"":1778603770682494,""language"":""en"",""translated_lang"":"""",""text_original"":""Nyz staff behaviour"",""text_translated"":"""",""published_at"":""2026-05-12T16:36:10.682494Z""},{""Name"":""Nandu Kt"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjUt12I6RXkITKsxiotG6BPmMob4cshwenKQB85_t-t0cih-xuQ=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Affordable price and nice collections"",""Images"":null,""When"":""6 months ago"",""review_id"":""Ci9DQUlRQUNvZENodHljRjlvT20xWE1rZHhlamh5WDNvMmVYcG9OVk5TVUhoM01FRRAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/116161753163174130853/reviews?hl=en-GB"",""posted_at_unix_micros"":1764328588548952,""updated_at_unix_micros"":1764328588548952,""language"":""en"",""translated_lang"":"""",""text_original"":""Affordable price and nice collections"",""text_translated"":"""",""published_at"":""2025-11-28T11:16:28.548952Z""},{""Name"":""Aswathi PonnuZz"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXqKzTRKMzSpZaNLQLc19y-pOeedw82du2-KkRM3C0NEbXkGf1p=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Variety collections available in this store. Best quality cloths.. And price worthy"",""Images"":null,""When"":""a year ago"",""review_id"":""ChZDSUhNMG9nS0VJQ0FnSUNyd3JIZFBREAE"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/103772472558355803948/reviews?hl=en-GB"",""posted_at_unix_micros"":1720164828677116,""updated_at_unix_micros"":1720164828677116,""language"":""en"",""translated_lang"":"""",""text_original"":""Variety collections available in this store. Best quality cloths.. And price worthy"",""text_translated"":"""",""published_at"":""2024-07-05T07:33:48.677116Z""},{""Name"":""Vismaya Balakrishnan"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXIgj6ToZv6lEz8ob9Z3sc-d8JBBPa-qM_q0Zbh1mr51qBiBZO8=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Good customers service.. Thanks for your kind support"",""Images"":null,""When"":""a year ago"",""review_id"":""ChZDSUhNMG9nS0VJQ0FnSUNIOE1mb0VREAE"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/111591521740653876038/reviews?hl=en-GB"",""posted_at_unix_micros"":1725099130640866,""updated_at_unix_micros"":1725099130640866,""language"":""en"",""translated_lang"":"""",""text_original"":""Good customers service.. Thanks for your kind support"",""text_translated"":"""",""published_at"":""2024-08-31T10:12:10.640866Z""}]",null,
1c85413f-726b-477c-852d-a05050692592,"https://www.google.com/maps/place/Indian+Terrain+-+Vellayil,+Kozhikode/data=!4m7!3m6!1s0x3ba65930994b6b57:0x2d0c62791c8df167!8m2!3d11.2575748!4d75.7761879!16s%2Fg%2F11f04bvhcd!19sChIJV2tLmTBZpjsRZ_GNHHliDC0?authuser=0&hl=en&rclk=1","Indian Terrain - Vellayil, Kozhikode",Clothing store,"Kallikunnel Arcade, Cherooty Rd, Near Gandhi Park, Vellayil, Kozhikode, Kerala 673032","{""Friday"":[""10 am–10 pm""],""Monday"":[""10 am–10 pm""],""Saturday"":[""10 am–10 pm""],""Sunday"":[""10 am–10 pm""],""Thursday"":[""10 am–10 pm""],""Tuesday"":[""10 am–10 pm""],""Wednesday"":[""10 am–10 pm""]}","{""Friday"":{""10"":25,""11"":29,""12"":29,""13"":25,""14"":18,""15"":14,""16"":22,""17"":29,""18"":37,""19"":44,""20"":59,""21"":85,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Monday"":{""10"":25,""11"":18,""12"":22,""13"":18,""14"":22,""15"":18,""16"":22,""17"":18,""18"":18,""19"":33,""20"":59,""21"":70,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Saturday"":{""10"":48,""11"":40,""12"":29,""13"":25,""14"":37,""15"":33,""16"":29,""17"":18,""18"":18,""19"":40,""20"":55,""21"":74,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Sunday"":{""10"":14,""11"":22,""12"":18,""13"":22,""14"":22,""15"":22,""16"":25,""17"":29,""18"":37,""19"":55,""20"":81,""21"":66,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Thursday"":{""10"":14,""11"":29,""12"":40,""13"":40,""14"":25,""15"":22,""16"":29,""17"":37,""18"":48,""19"":59,""20"":92,""21"":100,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Tuesday"":{""10"":29,""11"":44,""12"":51,""13"":40,""14"":29,""15"":25,""16"":37,""17"":48,""18"":51,""19"":51,""20"":59,""21"":70,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Wednesday"":{""10"":40,""11"":29,""12"":37,""13"":33,""14"":22,""15"":18,""16"":22,""17"":33,""18"":51,""19"":62,""20"":100,""21"":100,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0}}",https://www.indianterrain.com/?utm_source=gmb&utm_medium=organic&utm_campaign=sulekhapromanage-indian_terrain,080 6986 6708,"7Q5G+2F Kozhikode, Kerala",39,4.500000,"{""1"":1,""2"":0,""3"":2,""4"":12,""5"":24}",11.257575,75.776188,3246077703736914279,,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHLeNfeOdSWXMKiszR_KWcjhVKfgxSYLnQfIJEvMzSDX1435qlDim9mTjSxYWbQiK9z9d2qLUKRC-sST2u6YkhvduCbAGH459Qt0Jv8HsZGKm_PDQl_S2_AV02XmbihlGX-GhkcqA=w408-h541-k-no,Asia/Calcutta,,0x3ba65930994b6b57:0x2d0c62791c8df167,https://www.google.com/maps/@?api=1&map_action=pano&pano=4WyfprK9Tll858pcRGA58g,ChIJV2tLmTBZpjsRZ_GNHHliDC0,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAE4Y32olVKd9N0d3mkWP-LioHcYSYYFvCxAxeLQAlw31l4nWhNGYBWhJbpsUXevNmy8v2LOvW6-uZIp6ni5DheRDHxEOyMwVBSDpRVxO-_3uw5mrait0E0F4X61nUrlIFjg3oO_epnFfbDH=w224-h298-k-no""},{""title"":""Latest"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAGUgKSUjQikm-X2KCw5kN75IhTL8YFILgTyG7FzEkrQ0cYPZ44EWprLSXiReDvnzVD8Xp86TpxycxZ8DzxAIlCwF_0u93mgQaUGa5d1RWOK3rLOHejHlzr-JvRNnCv-hbfG4v4jp5fniD4j=w238-h298-k-no""},{""title"":""Videos"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAHf0KOiflpAfMNHjoYlNcbOEf7GUISzr1dQ5oCDyu6XtIhsVktfFewkdsSYX0Ktoq7qskrtxwgx7jfMupJ8frNK2vJ5TbHxFQT8SXbACrt_shFIMtSDYhIP1uQS9S0n-Ry7GhuP=w224-h398-k-no""},{""title"":""Inside"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAF1cRPJSWofkDqQRPvyen_-b_N-NO7QQ6n_MCQIM4dzfettIjnWjI3BHA3R5QlF-zJGhCQDplL0vN_-AAyTRHxCyrevdrhAK4XXkW4qtNZAj5_G20okbEUn5rWNFD2EzXx1G3dWzk4SeqTA=w224-h398-k-no""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAEeJnoQ-pq6YH83KPftcuXYkQ5ELSHKXdEG0OxLkDrebAdznYv-hiCfs4ajO67dNsOVjgDCYHK6VFE2pXkWoSQgRpns8-qL1qVikLWHe5pL6BVG0oL3sXdiVuy3p9oc55c2NH4TEoQ6rT2L=w424-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4WyfprK9Tll858pcRGA58g\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=170.13611\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""109362369213469364423"",""name"":""Indian Terrain - Vellayil, Kozhikode (Owner)"",""link"":""https://www.google.com/maps/contrib/109362369213469364423""}","{""borough"":""Near Gandhi Park, Vellayil"",""street"":""Kallikunnel Arcade, Cherooty Rd"",""city"":""Kozhikode"",""postal_code"":""673032"",""state"":""Kerala"",""country"":""IN""}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Delivery"",""enabled"":true},{""name"":""On-site services"",""enabled"":true}]},{""id"":""offerings"",""name"":""Offerings"",""options"":[{""name"":""Men's clothing"",""enabled"":true},{""name"":""Women's clothing"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Wi-Fi"",""enabled"":true},{""name"":""Wi-Fi"",""enabled"":false}]},{""id"":""crowd"",""name"":""Crowd"",""options"":[{""name"":""LGBTQ+ friendly"",""enabled"":true}]},{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Quick visit"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Credit cards"",""enabled"":true},{""name"":""Debit cards"",""enabled"":true},{""name"":""Google Pay"",""enabled"":true},{""name"":""NFC mobile payments"",""enabled"":true},{""name"":""Credit cards"",""enabled"":false}]}]","[{""Name"":""Shaheem Shaimz"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjUMrVY3Fh-ea1vlk6HRTXUM9GeZ8KtWZv2g8lw6FBnpxrlFFDnFPQ=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Good employe\nGood service\nGood  ambience\nFor vaishnav"",""Images"":null,""When"":""11 months ago"",""review_id"":""Ci9DQUlRQUNvZENodHljRjlvT2xKbGNGaENVMlpCUXpBNU9ESXdaM2xRYnpocVdWRRAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/115490276580127685700/reviews?hl=en-GB"",""posted_at_unix_micros"":1751556774204613,""updated_at_unix_micros"":1751556800007042,""language"":""en"",""translated_lang"":"""",""text_original"":""Good employe\nGood service\nGood  ambience\nFor vaishnav"",""text_translated"":"""",""published_at"":""2025-07-03T15:32:54.204613Z""},{""Name"":""Mohammed Rashid P"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWcGL6HDe5CKP7hNtSb2Jxp2rvny-BnnU9otl1XLBPXc9IBGmc=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Its good"",""Images"":[""https://lh3.googleusercontent.com/grass-cs/ANxoTn2n3KaykxkSJehFIkldGo9YM2bROOa6QEQp_XNIG837ffvsX49g96RM9Dg1vqMe0Waar44KLuUl1ubKeUbyi8Y0Tk0ggYSQkwVG88F9h7dAFz59mFrVT-pi2zBqGCYjxmYjWdJCKVgoH4U=k-no""],""When"":""10 months ago"",""review_id"":""Ci9DQUlRQUNvZENodHljRjlvT21FeWVGQjRablIyVms0M1gwSnFURVpvVTJkRVVsRRAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/106198371054368660715/reviews?hl=en-GB"",""posted_at_unix_micros"":1754569476710909,""updated_at_unix_micros"":1754569476710909,""language"":""en"",""translated_lang"":"""",""text_original"":""Its good"",""text_translated"":"""",""published_at"":""2025-08-07T12:24:36.710909Z""},{""Name"":""Nishad Kp"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocKRPXkeP5i4CFlAAWkmTJqd4lhXaGxZOvpcNaiyZ_NBw75FFg=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Good experience good service for Vaishnav 🔥"",""Images"":null,""When"":""11 months ago"",""review_id"":""Ci9DQUlRQUNvZENodHljRjlvT2xObWVXTTFORTFmTWtwTFdXeHFia3RNZWpCU1JtYxAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/116649680976055891596/reviews?hl=en-GB"",""posted_at_unix_micros"":1751556681579898,""updated_at_unix_micros"":1751556681579898,""language"":""en"",""translated_lang"":"""",""text_original"":""Good experience good service for Vaishnav 🔥"",""text_translated"":"""",""published_at"":""2025-07-03T15:31:21.579898Z""},{""Name"":""Rishikesh Prasad"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXvq3Gj_AoFT0v6pKYM0hUghvLexdgtNp69q8WO611CSgHXTr4=s120-c-rp-mo-ba12-br100"",""Rating"":4,""Description"":""Best branded clothing store for shopping mens clothing.Best collection with new arrivals.Loved the air conditioning.Really loved shopping there"",""Images"":null,""When"":""8 years ago"",""review_id"":""ChZDSUhNMG9nS0VJQ0FnSUN3NmJMZU93EAE"",""source"":""Google"",""rating_scale"":5,""rating_float"":4,""author_url"":""https://www.google.com/maps/contrib/115038772270648009330/reviews?hl=en-GB"",""posted_at_unix_micros"":1524823219878000,""updated_at_unix_micros"":1524823312648000,""language"":""en"",""translated_lang"":"""",""text_original"":""Best branded clothing store for shopping mens clothing.Best collection with new arrivals.Loved the air conditioning.Really loved shopping there"",""text_translated"":"""",""published_at"":""2018-04-27T10:00:19.878Z""},{""Name"":""javad kv"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjUPIUQxjETRbfoG5nNRVSAxdGCT1QEtgRrBc_hl2-rb9Lb6JMRe=s120-c-rp-mo-ba12-br100"",""Rating"":5,""Description"":""Long lasting and best collections among brandeds"",""Images"":null,""When"":""7 years ago"",""review_id"":""ChZDSUhNMG9nS0VJQ0FnSURBdHAtbEhBEAE"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/110531242170280877793/reviews?hl=en-GB"",""posted_at_unix_micros"":1531651981991000,""updated_at_unix_micros"":1531652029859000,""language"":""en"",""translated_lang"":"""",""text_original"":""Long lasting and best collections among brandeds"",""text_translated"":"""",""published_at"":""2018-07-15T10:53:01.991Z""},{""Name"":""Fuvad M"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjW1E8ACt8RT9CumOP3Pyf8SSFLjNwC3eYFEWuc5HpMtoMgQfIrq=s120-c-rp-mo-ba12-br100"",""Rating"":4,""Description"":""Nice collection"",""Images"":[""https://lh3.googleusercontent.com/grass-cs/ANxoTn3G-kFLFYV2c6YWkj7AjXHdnvCF5d96LE2Z_1EV_7qDLfI7wLqTAtT0ynbZxjmVljM8nSKfu-jDO_UY_Tnp2nKB1Ao-SaBUuMCpn3i621FNREOUxTkMmIkAcMjpMR4kOzWZLu1tWQ=k-no""],""When"":""8 years ago"",""review_id"":""ChdDSUhNMG9nS0VJQ0FnSUNBcDdQczdBRRAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":4,""author_url"":""https://www.google.com/maps/contrib/116796729706099122961/reviews?hl=en-GB"",""posted_at_unix_micros"":1503985405693000,""updated_at_unix_micros"":1503985419400000,""language"":""en"",""translated_lang"":"""",""text_original"":""Nice collection"",""text_translated"":"""",""published_at"":""2017-08-29T05:43:25.693Z""},{""Name"":""Anagha Np"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocLQagpi3LJUbMlSxadkXL6wFXmVDg5OPF_8pQj9mKwtQ8zoKTU=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Good looking store"",""Images"":null,""When"":""a year ago"",""review_id"":""ChRDSUhNMG9nS0VNRzI0dGZndTZOWhAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/108638193197676174494/reviews?hl=en-GB"",""posted_at_unix_micros"":1749274891789403,""updated_at_unix_micros"":1749274891789403,""language"":""en"",""translated_lang"":"""",""text_original"":""Good looking store"",""text_translated"":"""",""published_at"":""2025-06-07T05:41:31.789403Z""},{""Name"":""sreekanth mohan"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocIVSMJLv3p8cffvHdNgHHFsNxIwV2tycy9OJe2Z4U6xbkhJgg=s120-c-rp-mo-ba12-br100"",""Rating"":5,""Description"":""Check out the awesome collection."",""Images"":null,""When"":""3 years ago"",""review_id"":""ChdDSUhNMG9nS0VJQ0FnSUMtME1PYXhBRRAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/103249877063741254142/reviews?hl=en-GB"",""posted_at_unix_micros"":1666679554818300,""updated_at_unix_micros"":1666679554818300,""language"":""en"",""translated_lang"":"""",""text_original"":""Check out the awesome collection."",""text_translated"":"""",""published_at"":""2022-10-25T06:32:34.8183Z""}]",null,
